date,stk_cd,isinCd,itmsNm,mrktCtg,close,vs,fltRt,mkp,hipr,lopr,volume,amount,lstgStCnt,mrktTotAmt,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt,ma5,ma20,ma60,macd,macd_sig,macd_hist,poc_price,target,reg_return_1d,reg_mdd_1d,class_win_1d,class_lose_1d,reg_return_3d,reg_mdd_3d,class_win_3d,class_lose_3d,reg_return_5d,reg_mdd_5d,class_win_5d,class_lose_5d,reg_return_10d,reg_mdd_10d,class_win_10d,class_lose_10d
20211206,100,KR7000100008,유한양행,KOSPI,60100,-200,-0.33,60500,60700,59300,145149,8711787900,69972959,4205374835900,60500,60700,59300,-60100,-200,-0.33,145149,8712,0.61,+35812,--39281,+5083,+1423,+8216,17.66,17.66,17.66,+5083,--39281,+35812,0.61,59200.0,59373.333333333336,59373.333333333336,-84.7546209138527,-168.97182172510696,84.21720081125426,59620.0,2,0.03161397670549082,0.03161397670549082,0,0,0.06322795341098164,0.03161397670549082,1,0,0.06322795341098164,0.03161397670549082,1,0,0.09151414309484185,0.03161397670549082,1,0
20211207,100,KR7000100008,유한양행,KOSPI,62000,1900,3.16,61200,62200,60300,312336,19149154900,69972959,4338323458000,61200,62200,60300,62000,1900,3.16,312336,19149,0.62,--59759,+36994,+29059,+14079,+32503,17.71,17.71,17.71,+29059,+36994,--59759,0.62,60040.0,59537.5,59537.5,124.46464071423543,-110.28452923723849,234.7491699514739,59650.0,1,0.004838709677419395,0.004838709677419395,0,0,0.030645161290322687,0.004838709677419395,0,0,0.032258064516129004,0.004838709677419395,0,0,0.058064516129032295,0.004838709677419395,1,0
20211208,100,KR7000100008,유한양행,KOSPI,62300,300,0.48,62000,62800,61900,210666,13131845000,69972959,4359315345700,62000,62800,61900,62300,300,0.48,210666,13132,0.63,--84116,+83945,--22993,--16315,+12148,17.67,17.67,17.67,--22993,+83945,--84116,0.63,60960.0,59700.0,59700.0,310.8960891041643,-26.048405568957932,336.9444946731222,59950.0,2,0.025682182985553803,0.025682182985553803,0,0,0.025682182985553803,0.01605136436597121,0,0,0.028892455858748,0.01605136436597121,0,0,0.052969502407704594,0.01605136436597121,1,0
20211209,100,KR7000100008,유한양행,KOSPI,63900,1600,2.57,62300,63900,61700,406648,25759586300,69972959,4471272080100,62300,63900,61700,63900,1600,2.57,406648,25760,0.64,--138847,+167990,--23962,--16976,--17487,17.64,17.64,17.64,--23962,+167990,--138847,0.64,61720.0,59933.333333333336,59933.333333333336,581.0529664569112,95.37186883621591,485.6810976206953,59140.0,2,-0.007824726134585291,-0.007824726134585291,0,0,0.0015649452269170805,-0.009389671361502372,0,0,0.012519561815336422,-0.009389671361502372,0,0,0.026604068857589924,-0.009389671361502372,0,0
20211210,100,KR7000100008,유한양행,KOSPI,63400,-500,-0.78,63700,63900,63000,115332,7313396700,69972959,4436285600600,63700,63900,63000,-63400,-500,-0.78,115332,7313,0.62,+907,+4362,--5623,+2385,--6412,17.63,17.63,17.63,--5623,+4362,+907,0.62,62340.0,60115.78947368421,60115.78947368421,746.2066114887639,225.53881736672554,520.6677941220383,59140.0,2,-0.001577287066246047,-0.001577287066246047,0,0,0.011041009463722329,-0.001577287066246047,0,0,0.034700315457413256,-0.001577287066246047,0,0,0.034700315457413256,-0.001577287066246047,0,0
20211213,100,KR7000100008,유한양행,KOSPI,63300,-100,-0.16,63300,64200,63000,170887,10875557900,69972959,4429288304700,63300,64200,63000,-63300,-100,-0.16,170887,10876,0.59,--16336,+53827,--38448,--32197,--40787,17.58,17.58,17.58,--38448,+53827,--16336,0.59,62980.0,60275.0,60275.0,859.1195058984595,352.2549550730723,506.86455082538714,59230.0,2,0.011058451816745585,0.011058451816745585,0,0,0.02211690363349139,0.011058451816745585,0,0,0.03633491311216419,0.011058451816745585,0,0,0.06319115323854652,0.011058451816745585,1,0
20211214,100,KR7000100008,유한양행,KOSPI,64000,700,1.11,63000,64200,63000,162714,10384888100,69972959,4478269376000,63000,64200,63000,64000,700,1.11,162714,10385,0.59,--27865,+49161,--16373,--19938,--8291,17.55,17.55,17.55,--16373,+49161,--27865,0.59,63380.0,60480.0,60452.380952380954,993.633944471323,480.53075295272254,513.1031915186005,59230.0,2,0.0015624999999999112,0.0015624999999999112,0,0,0.02499999999999991,0.0015624999999999112,0,0,0.02499999999999991,0.0015624999999999112,0,0,0.0546875,0.0015624999999999112,1,0
20211215,100,KR7000100008,유한양행,KOSPI,64100,100,0.16,63800,64300,63300,125975,8056799100,69972959,4485266671900,63800,64300,63300,64100,100,0.16,125975,8057,0.61,--20983,+40522,--21395,--4618,--17493,17.52,17.52,17.52,--21395,+40522,--20983,0.61,63740.0,60730.0,60618.181818181816,1095.6764938435444,603.5599011308869,492.1165927126575,59260.0,2,0.009360374414976613,0.009360374414976613,0,0,0.023400936037441422,0.009360374414976613,0,0,0.023400936037441422,0.0031201248049921304,0,0,0.05304212168486733,-0.01716068642745705,1,0
20211216,100,KR7000100008,유한양행,KOSPI,64700,600,0.94,64300,64900,64100,178970,11564231700,69972959,4527250447300,64300,64900,64100,64700,600,0.94,178970,11564,0.62,--62250,+60027,+7191,+2828,+12012,17.53,17.53,17.53,+7191,+60027,--62250,0.62,63900.0,61025.0,60795.65217391304,1211.001266213876,725.0481741474848,485.95309206639126,59440.0,2,0.01391035548686248,0.01391035548686248,0,0,0.01391035548686248,-0.0061823802163832875,0,0,0.01391035548686248,-0.0061823802163832875,0,0,0.043276661514683123,-0.040185471406491535,0,1
20211217,100,KR7000100008,유한양행,KOSPI,65600,900,1.39,64600,65600,64300,287452,18700926100,69972959,4590226110400,64600,65600,64300,65600,900,1.39,287452,18701,0.63,--130502,+79877,+60804,+61432,+57468,17.62,17.62,17.62,+60804,+79877,--130502,0.63,64340.0,61315.0,60995.833333333336,1359.3497201654027,851.9084833510685,507.44123681433416,59650.0,2,-0.007621951219512146,-0.007621951219512146,0,0,-0.007621951219512146,-0.01981707317073167,0,0,-0.007621951219512146,-0.01981707317073167,0,0,0.028963414634146423,-0.05335365853658536,0,1
20211220,100,KR7000100008,유한양행,KOSPI,65100,-500,-0.76,65500,65900,64800,170653,11145957900,69972959,4555239630900,65500,65900,64800,-65100,-500,-0.76,170653,11146,0.61,--31668,+59911,--30176,--17114,--14429,17.58,17.58,17.58,--30176,+59911,--31668,0.61,64700.0,61560.0,61160.0,1420.1999365642914,965.5667739937132,454.6331625705782,59740.0,2,-0.01228878648233489,-0.01228878648233489,0,0,-0.009216589861751112,-0.01228878648233489,0,0,0.03379416282642089,-0.01228878648233489,0,0,0.03686635944700467,-0.04608294930875578,0,1
20211221,100,KR7000100008,유한양행,KOSPI,64300,-800,-1.23,65300,65700,64200,180770,11688375700,69972959,4499261263700,65300,65700,64200,-64300,-800,-1.23,180770,11688,0.59,--39614,+36954,--3270,+12978,--19522,17.57,17.57,17.57,--3270,+36954,--39614,0.59,64760.0,61795.0,61280.769230769234,1387.8723290527123,1050.027885005513,337.8444440471992,59740.0,-1,0.0031104199066873672,0.0031104199066873672,0,0,0.004665629860031162,0.0015552099533437946,0,0,0.04976671850699854,0.0015552099533437946,0,0,0.04976671850699854,-0.034214618973561484,0,1
20211222,100,KR7000100008,유한양행,KOSPI,64500,200,0.31,64300,65300,64000,154705,9966313200,69972959,4513255855500,64300,65300,64000,64500,200,0.31,154705,9966,0.59,--44835,+29770,+24133,+16359,+8524,17.61,17.61,17.61,+24133,+29770,--44835,0.59,64840.0,62035.0,61400.0,1362.6826385059976,1112.5588357056101,250.12380280038747,65020.0,-1,-0.0015503875968991832,-0.0015503875968991832,0,0,0.04341085271317824,-0.0015503875968991832,0,0,0.04651162790697683,-0.023255813953488413,0,0,0.04651162790697683,-0.037209302325581395,0,1
20211223,100,KR7000100008,유한양행,KOSPI,64400,-100,-0.16,64600,65100,63000,152038,9797759700,69972959,4506258559600,64600,65100,63000,-64400,-100,-0.16,152038,9798,0.59,--48883,+43047,+4267,+5523,+3079,17.61,17.61,17.61,+4267,+43047,--48883,0.59,64780.0,62290.0,61507.142857142855,1319.4407711146268,1153.9352227874135,165.50554832721332,65020.0,-1,0.0031055900621117516,0.0031055900621117516,0,0,0.048136645962732816,0.0031055900621117516,0,0,0.048136645962732816,-0.0357142857142857,0,1,0.048136645962732816,-0.0357142857142857,0,1
20211224,100,KR7000100008,유한양행,KOSPI,64600,200,0.31,64300,64900,64300,118195,7634644900,69972959,4520253151400,64300,64900,64300,64600,200,0.31,118195,7635,0.6,--68519,+60936,--12818,+2353,+6231,17.59,17.59,17.59,--12818,+60936,--68519,0.6,64580.0,62555.0,61613.793103448275,1286.4798690716561,1180.4441520442622,106.03571702739396,65020.0,-1,0.04179566563467496,0.04179566563467496,0,0,0.04489164086687314,-0.024767801857585092,0,0,0.04489164086687314,-0.03869969040247678,0,1,0.04489164086687314,-0.03869969040247678,0,1
20211227,100,KR7000100008,유한양행,KOSPI,67300,2700,4.18,64600,67500,64500,553112,36818708400,69972959,4709180140700,64600,67500,64500,67300,2700,4.18,553112,36819,0.6,--268123,+182503,--61979,+8308,+95244,17.5,17.5,17.5,--61979,+182503,--268123,0.6,65020.0,62975.0,61803.333333333336,1461.3796766554078,1236.6312569664915,224.74841968891633,64380.0,2,0.002971768202080227,0.002971768202080227,0,0,0.002971768202080227,-0.07726597325408613,0,1,0.002971768202080227,-0.07726597325408613,0,1,0.002971768202080227,-0.07726597325408613,0,1
20211228,100,KR7000100008,유한양행,KOSPI,67500,200,0.3,67200,68000,66800,411686,27765506400,69972959,4723174732500,67200,68000,66800,67500,200,0.3,411686,27766,0.59,--109822,+133033,--153063,+9033,+11281,17.29,17.29,17.29,--153063,+133033,--109822,0.59,65660.0,63460.0,61987.096774193546,1597.7099569372003,1308.8469969606333,288.862959976567,64730.0,2,-0.06666666666666665,-0.06666666666666665,0,1,-0.06666666666666665,-0.07999999999999996,0,1,-0.06666666666666665,-0.07999999999999996,0,1,-0.06666666666666665,-0.07999999999999996,0,1
20211229,100,KR7000100008,유한양행,KOSPI,63000,-1600,-2.48,64600,64600,62800,367793,23372629000,69972959,4408296417000,64600,64600,62800,-63000,-1600,-2.48,367793,23373,0.6,+129652,--54280,--90462,--56085,--82359,17.16,17.16,17.16,--90462,--54280,+129652,0.6,65360.0,63725.0,62018.75,1327.3395502413186,1312.5455076167705,14.794042624548183,64790.0,-1,-0.014285714285714235,-0.014285714285714235,0,0,-0.014285714285714235,-0.014285714285714235,0,0,-0.014285714285714235,-0.014285714285714235,0,0,-0.014285714285714235,-0.014285714285714235,0,0
20211230,100,KR7000100008,유한양행,KOSPI,62100,-900,-1.43,62800,63000,61800,242986,15136686800,69972959,4345320753900,62800,63000,61800,-62100,-900,-1.43,242986,15137,0.58,+26109,--37088,+11677,+26339,+11110,17.17,17.17,17.17,+11677,--37088,+26109,0.58,64900.0,63825.0,62021.21212121212,1028.5896355907971,1255.7543332115758,-227.16469762077872,63600.0,-1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
20211116,120,KR7000120006,CJ대한통운,KOSPI,140500,500,0.36,139000,142000,137000,21419,3006321500,22812344,3205134332000,139000,142000,137000,140500,500,0.36,21419,3006,0.2,--1618,+1445,+1911,--591,--702,22.41,22.41,22.41,+1911,+1445,--1618,0.2,140500.0,140500.0,140500.0,0.0,0.0,0.0,137500.0,-1,-0.02135231316725983,-0.02135231316725983,0,0,-0.028469750889679735,-0.028469750889679735,0,0,-0.039145907473309594,-0.039145907473309594,0,1,-0.11743772241992878,-0.11743772241992878,0,1
20211117,120,KR7000120006,CJ대한통운,KOSPI,137500,-3000,-2.14,139000,139500,137500,18157,2509709500,22812344,3136697300000,139000,139500,137500,-137500,-3000,-2.14,18157,2510,0.2,+9108,--7744,--1207,--2712,--2653,22.4,22.4,22.4,--1207,--7744,+9108,0.2,139000.0,139000.0,139000.0,-239.31623931622016,-47.863247863244034,-191.45299145297614,138500.0,-1,-0.010909090909090868,-0.010909090909090868,0,0,0.0,-0.0072727272727273196,0,0,-0.018181818181818188,-0.018181818181818188,0,0,-0.09090909090909094,-0.09818181818181815,0,1
20211118,120,KR7000120006,CJ대한통운,KOSPI,136000,-1500,-1.09,137500,140000,136000,27606,3791940000,22812344,3102478784000,137500,140000,136000,-136000,-1500,-1.09,27606,3792,0.2,+10115,--5268,--6449,--2241,--4255,22.37,22.37,22.37,--6449,--5268,+10115,0.2,138000.0,138000.0,138000.0,-543.7455864806252,-147.03971558672026,-396.70587089390494,139000.0,0,0.003676470588235281,0.003676470588235281,0,0,0.011029411764705843,-0.007352941176470562,0,0,-0.007352941176470562,-0.03676470588235292,0,1,-0.05147058823529416,-0.08823529411764708,0,1
20211119,120,KR7000120006,CJ대한통운,KOSPI,136500,500,0.37,136000,138500,135500,16378,2238715000,22812344,3113884956000,136000,138500,135500,136500,500,0.37,16378,2239,0.2,+1465,--1876,--2697,+148,--746,22.36,22.36,22.36,--2697,--1876,+1465,0.2,137625.0,137625.0,137625.0,-736.1760369771509,-264.8669798648064,-471.30905711234453,138750.0,-1,0.0073260073260073,0.0073260073260073,0,0,0.0073260073260073,-0.01098901098901095,0,0,-0.01098901098901095,-0.05128205128205132,0,1,-0.04029304029304026,-0.09157509157509158,0,1
20211122,120,KR7000120006,CJ대한통운,KOSPI,137500,1000,0.73,136000,138000,135500,21104,2893137500,22812344,3136697300000,136000,138000,135500,137500,1000,0.73,21104,2893,0.21,+4358,--846,--3135,--4436,--5131,22.35,22.35,22.35,--3135,--846,+4358,0.21,137600.0,137600.0,137600.0,-798.7790846655553,-371.6494008249562,-427.12968384059906,137450.0,-1,-0.018181818181818188,-0.018181818181818188,0,0,-0.018181818181818188,-0.047272727272727244,0,1,-0.018181818181818188,-0.06181818181818177,0,1,-0.047272727272727244,-0.09818181818181815,0,1
20211123,120,KR7000120006,CJ대한통운,KOSPI,135000,-2500,-1.82,136000,137000,134500,29028,3939848000,22812344,3079666440000,136000,137000,134500,-135000,-2500,-1.82,29028,3940,0.22,+16227,--9705,--2249,--7741,--7111,22.34,22.34,22.34,--2249,--9705,+16227,0.22,136500.0,137166.66666666666,137166.66666666666,-1038.1543603796745,-504.9503927358999,-533.2039676437746,136750.0,0,0.0,0.0,0,0,0.0,-0.040740740740740744,0,1,0.0,-0.08148148148148149,0,1,-0.025925925925925908,-0.08148148148148149,0,1
20211124,120,KR7000120006,CJ대한통운,KOSPI,135000,0,0.0,135000,136000,133500,28007,3773869000,22812344,3079666440000,135000,136000,133500,135000,0,0.0,28007,3774,0.21,+10475,--4650,--5850,--5154,--3188,22.31,22.31,22.31,--5850,--4650,+10475,0.21,136000.0,136857.14285714287,136857.14285714287,-1213.8682731428416,-646.7339688172883,-567.1343043255533,136050.0,-1,-0.029629629629629672,-0.029629629629629672,0,0,-0.029629629629629672,-0.0444444444444444,0,1,-0.029629629629629672,-0.08148148148148149,0,1,-0.011111111111111072,-0.08148148148148149,0,1
20211125,120,KR7000120006,CJ대한통운,KOSPI,131000,-4000,-2.96,133500,134500,131000,37820,4989323000,22812344,2988417064000,133500,134500,131000,-131000,-4000,-2.96,37820,4989,0.22,+15130,--7395,--8347,--7436,--842,22.28,22.28,22.28,--8347,--7395,+15130,0.22,135000.0,136125.0,136125.0,-1656.7909310268587,-848.7453612592025,-808.0455697676563,136500.0,0,-0.011450381679389277,-0.011450381679389277,0,0,-0.011450381679389277,-0.05343511450381677,0,1,-0.011450381679389277,-0.05343511450381677,0,1,0.026717557251908497,-0.05343511450381677,0,1
20211126,120,KR7000120006,CJ대한통운,KOSPI,129500,-1500,-1.15,131000,131500,129500,36146,4699553500,22812344,2954198548000,131000,131500,129500,-129500,-1500,-1.15,36146,4700,0.22,+10232,--14044,+3296,+4041,--3105,22.29,22.29,22.29,+3296,--14044,+10232,0.22,133600.0,135388.88888888888,135388.88888888888,-2104.587418759038,-1099.9137727591697,-1004.6736459998683,135750.0,-1,-0.0038610038610038533,-0.0038610038610038533,0,0,-0.0038610038610038533,-0.0424710424710425,0,1,0.01158301158301156,-0.0424710424710425,0,1,0.042471042471042386,-0.0424710424710425,0,1
20211129,120,KR7000120006,CJ대한통운,KOSPI,129000,-500,-0.39,129000,133000,129000,46563,6063353500,22812344,2942792376000,129000,133000,129000,-129000,-500,-0.39,46563,6063,0.22,+4199,--1564,--3295,--1309,--9577,22.28,22.28,22.28,--3295,--1564,+4199,0.22,131900.0,134750.0,134750.0,-2471.3272605006932,-1374.1964703074746,-1097.1307901932187,135500.0,-1,-0.03875968992248058,-0.03875968992248058,0,1,0.0,-0.03875968992248058,0,1,0.015503875968992276,-0.03875968992248058,0,1,0.04651162790697683,-0.03875968992248058,0,1
20211130,120,KR7000120006,CJ대한통운,KOSPI,124000,-5000,-3.88,129000,130500,124000,72044,9057316500,22812344,2828730656000,129000,130500,124000,-124000,-5000,-3.88,72044,9057,0.22,+13469,--14084,+840,--9151,--284,22.28,22.28,22.28,+840,--14084,+13469,0.22,129700.0,133772.72727272726,133772.72727272726,-3129.356170577492,-1725.228410361478,-1404.127760216014,136600.0,0,0.008064516129032251,0.008064516129032251,0,0,0.056451612903225756,0.008064516129032251,1,0,0.06048387096774199,0.008064516129032251,1,0,0.08870967741935476,0.008064516129032251,1,0
20211201,120,KR7000120006,CJ대한통운,KOSPI,125000,1000,0.81,124000,126000,123000,60420,7537105000,22812344,2851543000000,124000,126000,123000,125000,1000,0.81,60420,7537,0.22,+11122,--5395,--13733,--17299,--13144,22.22,22.22,22.22,--13733,--5395,+11122,0.22,127700.0,133041.66666666666,133041.66666666666,-3529.47162809546,-2086.0770539082746,-1443.3945741871853,136300.0,-1,0.03200000000000003,0.03200000000000003,0,0,0.04800000000000004,0.03200000000000003,0,0,0.06800000000000006,0.03200000000000003,1,0,0.08000000000000007,0.03200000000000003,1,0
20211202,120,KR7000120006,CJ대한통운,KOSPI,129000,4000,3.2,123500,130500,123000,52668,6733033500,22812344,2942792376000,123500,130500,123000,129000,4000,3.2,52668,6733,0.22,+948,+1118,--3017,+689,--2607,22.21,22.21,22.21,--3017,+1118,+948,0.22,127300.0,132730.76923076922,132730.76923076922,-3483.642181671108,-2365.5900794608415,-1118.0521022102666,124900.0,-1,0.015503875968992276,0.015503875968992276,0,0,0.019379844961240345,0.007751937984496138,0,0,0.04263565891472876,0.007751937984496138,0,0,0.04651162790697683,0.007751937984496138,0,0
20211203,120,KR7000120006,CJ대한통운,KOSPI,131000,2000,1.55,128500,132000,127500,33274,4337908500,22812344,2988417064000,128500,132000,127500,131000,2000,1.55,33274,4338,0.22,+2728,+893,--3652,--5451,+3943,22.19,22.19,22.19,--3652,+893,+2728,0.22,127600.0,132607.14285714287,132607.14285714287,-3248.492134681408,-2542.170490504955,-706.321644176453,128700.0,-1,-0.007633587786259555,-0.007633587786259555,0,0,0.01908396946564883,-0.007633587786259555,0,0,0.03053435114503822,-0.007633587786259555,0,0,0.03053435114503822,-0.007633587786259555,0,0
20211206,120,KR7000120006,CJ대한통운,KOSPI,130000,-1000,-0.76,131500,131500,128000,34541,4485568500,22812344,2965604720000,131500,131500,128000,-130000,-1000,-0.76,34541,4486,0.22,+7386,--3034,--5034,+360,--5347,22.17,22.17,22.17,--5034,--3034,+7386,0.22,127800.0,132433.33333333334,132433.33333333334,-3107.009993767191,-2655.1383911574026,-451.8716026097886,128700.0,0,0.011538461538461497,0.011538461538461497,0,0,0.034615384615384714,0.011538461538461497,0,0,0.03846153846153855,0.011538461538461497,0,0,0.03846153846153855,0.0,0,0
20211207,120,KR7000120006,CJ대한통운,KOSPI,131500,1500,1.15,129500,132500,129000,30366,3971455000,22812344,2999823236000,129500,132500,129000,131500,1500,1.15,30366,3971,0.22,+3656,--285,--3716,+2262,--4729,22.15,22.15,22.15,--3716,--285,+3656,0.22,129300.0,132375.0,132375.0,-2841.096521611995,-2692.3300172483214,-148.76650436367345,128700.0,-1,0.015209125475285079,0.015209125475285079,0,0,0.026615969581748944,0.015209125475285079,0,0,0.026615969581748944,0.0,0,0,0.026615969581748944,-0.01520912547528519,0,0
20211208,120,KR7000120006,CJ대한통운,KOSPI,133500,2000,1.52,133000,135000,131500,47265,6320515000,22812344,3045447924000,133000,135000,131500,133500,2000,1.52,47265,6321,0.22,--12194,+21497,--8736,--8331,--3927,22.11,22.11,22.11,--8736,+21497,--12194,0.22,131000.0,132441.17647058822,132441.17647058822,-2440.8384277967853,-2642.0316993580145,201.19327156122927,128700.0,2,0.0074906367041198685,0.0074906367041198685,0,0,0.011235955056179803,0.0037453183520599342,0,0,0.011235955056179803,-0.014981273408239737,0,0,0.011235955056179803,-0.029962546816479363,0,0
20211209,120,KR7000120006,CJ대한통운,KOSPI,134500,1000,0.75,135000,136000,133000,41935,5637505500,22812344,3068260268000,135000,136000,133000,134500,1000,0.75,41935,5638,0.22,+5059,+10600,--16214,--10139,--6009,22.04,22.04,22.04,--16214,+10600,+5059,0.22,132100.0,132555.55555555556,132555.55555555556,-2019.658001841337,-2517.556959854679,497.89895801334205,132500.0,2,0.0037174721189590088,0.0037174721189590088,0,0,0.0037174721189590088,-0.022304832713754608,0,0,0.0037174721189590088,-0.022304832713754608,0,0,0.0037174721189590088,-0.03717472118959109,0,1
